"('mid',)","('averageRating',)","('numVotes',)"
tt0764396,7.7,394
tt0764397,8.0,377
tt0764398,7.7,343
tt0764399,7.8,356
tt0764400,7.4,314
tt0764401,7.6,310
tt0764402,8.1,386
tt0764403,7.8,355
tt0764404,7.9,352
tt0764405,7.0,331
tt0764406,7.7,346
tt0764407,8.1,356
tt0764408,7.5,335
tt0764409,8.8,512
tt0764410,6.9,376
tt0764411,7.1,310
tt0764412,7.5,317
tt0764413,7.7,390
tt0764414,8.2,400
tt0764415,7.7,322
tt0764416,8.3,405
tt0764417,8.2,389
tt0764418,8.2,397
tt0764419,7.8,351
tt0764420,7.8,350
tt0764421,8.1,371
tt0764422,8.1,427
tt0764423,7.4,404
tt0764424,7.4,284
tt0764425,8.0,452
tt0764426,7.5,430
tt0764560,8.2,526
tt0764609,7.6,111
tt0764613,7.6,104
tt0764628,7.9,313
tt0764635,7.3,108
tt0764639,6.3,2914
tt0764644,6.2,1308
tt0764648,7.7,986
tt0764655,7.3,404
tt0764769,5.6,140
tt0764775,6.2,255
tt0764812,5.5,130
tt0764858,6.0,178
tt0764909,6.1,190
tt0764926,5.1,369
tt0764947,3.5,667
tt0764959,8.1,275
tt0765010,7.1,121768
tt0765015,6.3,145
tt0765120,6.6,53872
tt0765128,7.7,9603
tt0765141,6.1,1211
tt0765142,6.1,228
tt0765169,6.5,493
tt0765178,1.4,138
tt0765183,1.3,138
tt0765263,5.5,206
tt0765266,6.2,291
tt0765424,7.4,351
tt0765425,7.6,6014
tt0765429,7.8,416053
tt0765430,5.0,1189
tt0765432,7.3,37656
tt0765433,8.4,499
tt0765437,5.4,181
tt0765438,7.6,186
tt0765439,5.0,364
tt0765441,6.3,540
tt0765442,6.5,1894
tt0765443,7.6,238560
tt0765444,7.2,880
tt0765446,5.9,25525
tt0765447,6.4,13565
tt0765451,7.0,2554
tt0765456,3.6,112
tt0765458,7.4,10249
tt0765459,4.6,185
tt0765460,5.3,640
tt0765461,5.9,690
tt0765462,5.0,523
tt0765465,4.9,457
tt0765466,7.1,1265
tt0765469,6.1,2202
tt0765473,5.1,151
tt0765475,4.5,540
tt0765476,5.0,40552
tt0765481,2.8,241
tt0765483,7.1,181
tt0765487,4.8,2778
tt0765488,3.8,321
tt0765491,7.8,3061
tt0765514,7.7,154
tt0765531,7.3,162
tt0765540,6.3,113
tt0765541,7.8,128
tt0765551,7.2,135
tt0765555,7.6,121
tt0765560,7.9,192
tt0765582,9.3,294
tt0765583,8.7,227
tt0765584,8.4,194
tt0765585,8.5,192
tt0765586,8.3,251
tt0765587,7.9,501
tt0765592,7.8,1335
tt0765621,8.7,649
tt0765624,8.2,2372
tt0765719,7.6,221
tt0765720,7.3,158
tt0765725,8.3,1223
tt0765753,7.0,504
tt0765798,8.7,219
tt0765799,3.9,270
tt0765815,4.4,410
tt0765819,8.2,135
tt0765823,8.1,107
tt0765833,8.7,10952
tt0765849,7.6,2596
tt0765875,7.1,254
tt0765878,8.2,110
tt0765888,7.3,125
tt0765894,7.9,599
tt0765905,7.8,574
tt0765906,7.7,332
tt0765907,7.8,421
tt0765908,7.9,428
tt0765909,8.0,720
tt0765910,7.8,381
tt0765913,8.0,180
tt0765916,8.0,118
tt0765917,7.3,451
tt0765927,7.2,243
tt0765954,7.2,156
tt0765966,7.2,1479
tt0765975,8.6,153
tt0766022,7.8,1032
tt0766077,8.7,2784
tt0766078,8.0,2361
tt0766079,8.0,2381
tt0766080,8.5,2468
tt0766081,8.2,2389
tt0766082,8.1,2343
tt0766083,7.3,2110
tt0766084,8.3,2419
tt0766085,8.0,2210
tt0766086,7.6,2313
tt0766088,8.2,2406
tt0766089,8.2,2304
tt0766090,7.6,2448
tt0766092,8.2,2313
tt0766121,7.1,130
tt0766122,7.4,118
tt0766129,8.1,2369
tt0766130,7.7,2203
tt0766131,8.9,2695
tt0766139,7.0,1540
tt0766140,7.8,2915
tt0766142,7.9,119
tt0766143,8.3,146
tt0766144,6.7,107
tt0766145,7.4,168
tt0766146,7.7,149
tt0766147,7.8,1664
tt0766148,8.4,1205
tt0766149,8.0,1161
tt0766150,7.9,1146
tt0766165,7.8,375
tt0766166,8.2,270
tt0766171,6.2,7342
tt0766174,8.0,273
tt0766181,9.0,2209
tt0766182,7.8,351
tt0766183,7.8,370
tt0766187,7.2,224
tt0766191,7.2,119
tt0766195,9.3,1112
tt0766204,8.1,291
tt0766213,6.7,1650
tt0766214,6.2,508
tt0766219,8.0,146
tt0766221,5.8,158
tt0766228,5.4,172
tt0766381,6.6,120
tt0766382,6.8,117
tt0766383,6.7,111
tt0766384,6.4,118
tt0766385,6.6,112
tt0766386,6.4,115
tt0766387,6.5,111
tt0766472,8.2,3399
tt0766522,7.8,255
tt0766649,6.0,185
tt0766796,7.9,2434
tt0766798,8.0,2432
tt0766823,7.6,562
tt0766824,7.6,532
tt0766863,7.6,109
tt0766897,7.5,138
tt0766995,8.7,550
tt0766996,9.3,831
tt0766997,8.0,514
tt0767010,7.9,204
tt0767078,7.6,472
tt0767119,7.8,556
tt0767232,8.5,866
tt0767406,7.8,101
tt0767438,8.4,3539
tt0767439,7.2,1787
tt0767440,7.9,2871
tt0767441,7.4,1594
tt0767442,8.0,3260
tt0767443,8.0,3110
tt0767444,7.1,1586
tt0767445,7.5,2978
tt0767446,7.3,1608
tt0767447,7.9,101
tt0767482,8.4,193
tt0767486,8.5,5056
tt0767541,7.4,117
tt0767542,7.8,265
tt0767543,7.2,117
tt0767544,6.9,132
tt0767545,7.2,122
tt0767548,7.5,136
tt0767549,7.3,103
tt0767552,6.9,101
tt0767553,7.2,124
tt0767555,7.4,105
tt0767557,7.4,177
tt0767558,7.7,132
tt0767559,7.6,114
tt0767560,7.9,119
tt0767561,7.6,167
tt0767564,7.5,124
tt0767565,7.7,169
tt0767566,8.1,304
tt0767568,7.4,107
tt0767571,7.4,106
tt0767572,7.5,257
tt0767573,7.2,164
tt0767574,7.1,107
tt0767575,7.1,172
tt0767576,7.8,104
tt0767582,7.6,102
tt0767584,7.3,105
tt0767586,7.0,156
tt0767588,7.5,112
tt0767590,7.3,118
tt0767596,7.4,106
tt0767597,7.8,147
tt0767600,8.1,257
tt0767601,7.7,106
tt0767602,7.4,132
tt0767605,7.4,159
tt0767607,7.8,110
tt0767609,7.6,119
tt0767610,7.1,149
tt0767611,7.8,105
tt0767616,7.1,155
tt0767618,7.0,126
tt0767621,7.1,106
tt0767623,7.5,191
tt0767625,7.4,128
tt0767626,7.2,162
tt0767628,7.6,121
tt0767629,7.7,127
tt0767630,7.0,101
tt0767631,8.2,382
tt0767633,7.6,124
tt0767634,7.3,136
tt0767635,7.2,104
tt0767637,7.2,102
tt0767638,7.4,107
tt0767644,6.4,573
tt0767914,6.5,1146
tt0768100,6.5,189
tt0768114,6.7,870
tt0768116,7.0,2099
tt0768120,7.8,7391
tt0768131,8.6,1457
tt0768132,7.7,355
tt0768137,5.8,197
tt0768145,6.3,355
tt0768153,5.5,132
tt0768156,7.1,347
tt0768171,5.2,636
tt0768177,6.3,248
tt0768180,4.6,116
tt0768183,5.9,2850
tt0768187,6.0,162
tt0768209,6.3,182
tt0768212,6.2,21449
tt0768218,5.3,3266
tt0768221,6.4,128
tt0768222,5.7,6642
tt0768239,6.9,1349
tt0768294,7.1,256
tt0768299,7.8,574
tt0768300,7.5,294
tt0768301,7.2,200
tt0768302,7.6,195
tt0768303,7.1,193
tt0768304,7.3,198
tt0768305,7.1,195
tt0768306,7.5,228
tt0768307,7.3,194
tt0768308,7.3,205
tt0768309,7.3,297
tt0768310,7.5,232
tt0768311,7.4,193
tt0768312,7.5,272
tt0768313,6.0,116
tt0768314,7.0,124
tt0768318,7.7,109
tt0768324,7.8,192
tt0768351,8.2,107
tt0768378,8.3,202
tt0768399,7.5,2234
tt0768409,7.4,215
tt0768435,8.6,523
tt0768448,7.5,152
tt0768449,7.2,143
tt0768450,7.4,219
tt0768451,7.0,121
tt0768452,7.1,113
tt0768453,7.1,105
tt0768454,7.4,210
tt0768455,7.4,146
tt0768456,7.2,138
tt0768457,7.3,161
tt0768458,7.6,135
tt0768459,7.4,151
tt0768460,7.7,153
tt0768461,7.3,151
tt0768462,6.9,155
tt0768463,7.5,218
tt0768464,7.5,164
tt0768465,7.3,130
tt0768466,7.0,133
tt0768467,7.6,152
tt0768468,7.7,152
tt0768469,7.7,156
tt0768470,7.4,135
tt0768471,8.0,193
tt0768472,7.7,149
tt0768473,7.2,135
tt0768474,7.6,174
tt0768475,7.6,194
tt0768476,7.2,159
tt0768477,7.7,127
tt0768478,7.4,227
tt0768479,7.4,149
tt0768480,7.3,247
tt0768481,7.4,135
tt0768482,7.6,143
tt0768483,7.1,128
tt0768484,7.6,187
tt0768485,7.6,153
tt0768486,7.4,123
tt0768487,7.7,127
tt0768488,7.3,125
tt0768489,7.4,149
tt0768490,7.5,147
tt0768491,7.5,195
tt0768492,7.7,145
tt0768493,7.5,145
tt0768494,7.8,153
tt0768495,7.3,146
tt0768496,7.3,137
tt0768497,7.4,131
tt0768498,7.6,140
tt0768499,7.4,164
tt0768500,7.4,143
tt0768501,7.2,140
tt0768502,7.5,183
tt0768503,7.6,117
tt0768504,7.4,143
tt0768510,7.6,194
tt0768528,7.9,815
tt0768553,8.3,3286
tt0768554,7.8,2661
tt0768555,8.0,2777
tt0768556,8.3,2884
tt0768557,8.0,2749
tt0768558,7.9,2868
tt0768560,8.1,2213
tt0768561,8.5,2652
tt0768596,7.4,107
tt0768649,7.3,203
tt0768650,7.6,231
tt0768651,7.4,206
tt0768652,7.5,204
tt0768653,7.2,209
tt0768654,7.2,217
tt0768655,7.5,193
tt0768656,7.9,265
tt0768677,7.1,200
tt0768678,9.4,4425
tt0768684,8.8,1101
tt0768690,6.0,112
tt0768699,5.8,121
tt0768708,7.9,530
tt0768709,7.0,124
tt0768733,8.0,274
tt0768782,7.5,768
tt0768800,4.3,241
tt0768818,4.0,161
tt0768830,6.2,453
tt0768837,6.9,335
tt0768851,6.1,116
tt0768852,7.5,107
tt0768853,8.3,108
tt0768862,7.4,123
tt0768863,7.8,134
tt0768864,8.3,145
tt0768865,8.5,152
tt0768866,8.0,150
tt0768868,8.6,145
tt0768869,8.4,167
tt0768870,8.2,177
tt0768871,8.2,151
tt0768872,7.7,131
tt0768873,7.8,139
tt0768874,7.6,136
tt0768875,7.2,128
tt0768876,7.7,129
tt0768877,7.5,129
tt0768878,7.7,134
tt0768879,7.6,154
tt0768880,7.7,144
tt0768973,8.7,643
tt0768979,8.5,1272
tt0768980,8.4,360
tt0768981,7.5,304
tt0768982,8.4,272
tt0769001,7.6,679
tt0769002,8.3,837
tt0769003,7.1,291
tt0769037,8.1,115
tt0769043,7.6,176
tt0769044,7.7,249
tt0769045,7.8,217
tt0769046,7.8,233
tt0769054,6.5,406
tt0769055,6.5,506
tt0769056,6.7,430
tt0769057,6.6,512
tt0769058,6.5,507
tt0769059,7.1,391
tt0769060,6.7,416
tt0769061,7.5,682
tt0769062,7.0,789
tt0769064,7.3,884
tt0769065,7.1,872
tt0769066,7.0,593
tt0769067,7.1,411
tt0769068,7.0,401
tt0769073,8.2,309
tt0769079,8.6,445
tt0769080,7.3,386
tt0769081,7.5,330
tt0769082,7.5,358
tt0769083,8.4,465
tt0769127,7.2,158
tt0769131,7.0,265
tt0769202,7.7,258
tt0769203,7.1,237
tt0769204,7.4,234
tt0769205,7.5,117
tt0769206,7.9,134
tt0769207,7.4,150
tt0769208,7.7,114
tt0769209,7.5,117
tt0769210,7.5,120
tt0769211,7.5,114
tt0769212,7.4,114
tt0769213,7.4,112
tt0769214,7.7,116
tt0769215,8.2,153
tt0769217,8.1,147
tt0769218,8.1,141
tt0769219,8.1,146
tt0769220,7.9,128
tt0769221,8.0,131
tt0769222,7.7,127
tt0769223,7.5,110
tt0769224,7.6,114
tt0769225,7.5,102
tt0769226,7.4,105
tt0769228,7.3,105
tt0769229,7.2,104
tt0769230,7.5,119
tt0769231,7.4,104
tt0769233,7.3,108
tt0769235,7.4,107
tt0769236,7.6,115
tt0769237,7.6,105
tt0769238,7.9,123
tt0769239,8.3,139
tt0769240,7.6,118
tt0769241,7.7,148
tt0769242,7.6,121
tt0769243,7.5,121
tt0769244,7.7,117
tt0769245,7.8,142
tt0769246,8.0,133
tt0769247,8.2,155
tt0769248,8.2,149
tt0769249,7.5,121
tt0769250,7.1,114
tt0769251,7.5,123
tt0769252,7.4,136
tt0769257,7.5,111
tt0769289,7.6,114
tt0769294,7.3,113
tt0769298,7.6,159
tt0769299,8.4,205
tt0769311,6.3,140
tt0769314,8.2,4525
tt0769350,7.4,432
tt0769351,7.3,376
tt0769352,7.7,441
tt0769353,7.8,512
tt0769354,8.0,608
tt0769365,7.0,116
tt0769383,9.5,6319
tt0769411,7.3,1875
tt0769412,8.1,2031
tt0769424,9.0,3325
tt0769426,9.2,1288
tt0769427,8.5,1444
tt0769428,8.7,1106
tt0769429,8.5,1084
tt0769430,8.4,969
tt0769431,8.4,1031
tt0769432,8.5,1163
tt0769433,9.1,1561
tt0769435,9.1,1231
tt0769436,8.3,1046
tt0769437,8.7,1003
tt0769438,8.4,960
tt0769458,6.4,574
tt0769499,4.8,2353
tt0769507,7.2,2149
tt0769508,6.4,4074
tt0769512,5.0,229
tt0769542,7.7,1317
tt0769743,8.2,2974
tt0769757,5.8,105
tt0769760,6.8,202
tt0769763,6.2,124
tt0769773,6.2,184
tt0769779,8.4,1080
tt0769780,8.5,1092
tt0769782,7.2,110
tt0769783,7.5,125
tt0769786,7.6,141
tt0769787,7.9,149
tt0769800,8.3,168
tt0769822,7.5,256
tt0769823,7.5,457
tt0769825,8.1,2178
tt0769837,7.3,158
tt0769838,6.9,268
tt0769845,8.0,537
tt0769847,7.0,173
tt0769848,7.0,189
tt0769849,7.1,134
tt0769850,6.7,139
tt0769851,8.0,192
tt0769852,7.1,148
tt0769853,7.1,183
tt0769854,6.8,148
tt0769855,6.6,157
tt0769856,7.3,161
tt0769857,7.2,157
tt0769858,7.3,142
tt0769859,7.2,139
tt0769860,7.3,161
tt0769861,5.4,157
tt0769877,8.0,359
tt0769908,8.2,166
tt0769909,8.4,174
tt0769910,8.5,228
tt0769912,7.3,187
tt0769913,7.5,191
tt0769914,7.6,196
tt0769915,6.5,207
tt0769916,6.9,203
tt0769917,8.4,228
tt0769918,8.5,161
tt0769921,7.4,136
tt0770002,7.5,329
tt0770005,8.2,253
tt0770006,8.1,245
tt0770109,7.8,128
tt0770121,7.9,173
tt0770177,4.8,108
tt0770189,6.0,117
tt0770203,6.6,760
tt0770205,5.8,179
tt0770214,6.8,3373
tt0770441,5.7,261
tt0770442,5.2,687
tt0770446,9.0,109
tt0770447,9.1,120
tt0770456,7.7,366
tt0770463,7.0,107
tt0770472,5.2,300
tt0770475,8.2,125
tt0770486,7.8,337
tt0770487,8.8,458
tt0770488,8.6,312
tt0770489,9.0,558
tt0770490,8.2,299
tt0770491,8.1,268
tt0770492,7.9,270
tt0770493,8.7,348
tt0770521,7.7,4883
tt0770533,7.3,157
tt0770534,7.6,169
tt0770536,8.2,143
tt0770537,7.0,217
tt0770583,8.0,258
tt0770612,8.2,661
tt0770613,8.1,539
tt0770620,7.2,184
tt0770626,8.3,5141
tt0770627,8.3,419
tt0770652,7.8,2337
tt0770653,8.1,169
tt0770658,7.5,115
tt0770659,8.2,6441
tt0770693,8.1,135
tt0770703,6.0,78889
tt0770705,3.6,141
tt0770708,6.3,195
tt0770710,6.6,126
tt0770722,6.2,867
tt0770730,3.0,113
tt0770739,4.7,1558
tt0770742,5.7,235
tt0770745,4.2,224
tt0770748,4.7,769
tt0770752,5.7,78412
tt0770753,4.0,321
tt0770762,7.0,17174
tt0770771,5.7,144
tt0770772,5.5,16935
tt0770778,3.9,522
tt0770794,1.5,153
tt0770796,7.6,999
tt0770798,6.9,159
tt0770802,8.4,35285
tt0770806,5.5,8295
tt0770807,5.4,186
tt0770810,3.5,6707
tt0770814,5.7,838
tt0770818,4.9,277
tt0770824,6.4,296
tt0770828,7.1,745705
tt0770829,6.5,3511
tt0770843,8.2,281
tt0770850,8.2,284
tt0770851,8.1,321
tt0770852,8.4,316
tt0770857,8.9,1278
tt0770862,7.9,350
tt0770866,7.6,915
tt0770867,7.2,125
tt0771018,8.2,279
tt0771037,7.6,1877
tt0771109,7.5,107
tt0771110,7.5,126
tt0771111,8.3,243
tt0771112,7.7,157
tt0771113,7.3,116
tt0771114,7.4,137
tt0771115,8.0,154
tt0771116,7.5,128
tt0771117,7.2,111
tt0771118,8.1,163
tt0771119,8.0,174
tt0771120,7.8,150
tt0771121,7.3,113
tt0771122,7.4,136
tt0771123,8.3,220
tt0771228,8.3,111
tt0771259,9.0,1046
tt0771260,8.4,956
tt0771271,7.8,298
tt0771272,8.0,208
tt0771273,7.7,128
tt0771274,7.3,124
tt0771275,7.8,139
tt0771276,7.3,115
tt0771285,8.3,906
tt0771329,7.6,2879
tt0771383,7.0,294
tt0771424,7.9,101
tt0771427,8.1,102
tt0771428,8.6,123
tt0771431,8.2,115
tt0771433,7.7,105
tt0771477,7.5,462
tt0771478,7.6,483
tt0771508,7.6,275
tt0771509,8.1,284
tt0771510,7.3,282
tt0771575,8.6,530
tt0771576,9.0,859
tt0771577,7.6,121
tt0771578,7.2,125
tt0771579,7.2,134
tt0771580,7.8,169
tt0771581,7.3,120
tt0771582,7.3,138
tt0771583,7.5,154
tt0771584,7.5,123
tt0771585,7.2,125
tt0771586,7.0,164
tt0771639,6.9,197
tt0771645,7.4,190
tt0771664,7.2,255
tt0771665,7.1,262
tt0771680,6.9,113
tt0771681,7.1,191
tt0771682,7.4,153
tt0771683,7.6,233
tt0771684,7.2,176
tt0771685,7.9,214
tt0771686,8.0,221
tt0771687,7.8,231
tt0771688,8.0,212
tt0771689,7.9,240
tt0771690,8.3,257
tt0771691,7.7,222
tt0771692,7.8,227
tt0771693,7.8,208
tt0771694,8.5,270
tt0771695,9.0,352
tt0771752,8.2,175
tt0771755,8.9,166
tt0771812,7.9,215
tt0771813,7.9,199
tt0771814,8.3,198
tt0771849,6.5,110
tt0771860,9.1,5225
tt0771861,7.8,4803
tt0771868,8.0,110
tt0771945,7.2,271
tt0772002,8.8,5275
tt0772105,7.1,4005
tt0772124,6.9,150
tt0772128,8.1,207
tt0772131,5.8,212
tt0772135,8.4,121
tt0772137,6.8,4376
tt0772138,4.8,119
tt0772139,6.7,2106
tt0772145,8.0,10829
tt0772152,3.9,2713
tt0772153,7.9,2507
tt0772154,6.3,111
tt0772155,7.7,346
tt0772157,6.3,6724
tt0772165,4.4,405
tt0772168,6.7,9360
tt0772172,4.3,1147
tt0772173,5.7,117
tt0772174,4.4,128
tt0772175,6.1,134
tt0772176,7.1,4136
tt0772177,7.0,133
tt0772178,4.6,7114
tt0772179,4.4,122
tt0772181,6.1,6440
tt0772185,5.5,1732
tt0772187,6.4,4871
tt0772193,4.8,13813
tt0772197,3.9,804
tt0772200,6.7,2088
tt0772202,5.5,1086
tt0772203,6.9,508
tt0772210,7.6,190
tt0772213,8.0,130
tt0772215,6.1,346
tt0772220,2.2,105
tt0772222,7.0,146
tt0772228,8.6,106
tt0772251,8.1,737
tt0772252,7.3,128
tt0772300,7.8,232
tt0772316,6.7,163
tt0772317,7.2,195
tt0772328,8.2,4048
tt0772338,5.5,118
tt0772404,8.2,126
tt0772437,7.7,189
tt0772438,7.7,191
tt0772439,8.1,206
tt0772440,8.0,185
tt0772441,8.6,227
tt0772442,8.0,202
tt0772443,7.8,185
tt0772444,8.2,207
tt0772445,8.0,208
tt0772446,7.6,186
tt0772447,8.1,170
tt0772448,8.0,232
tt0772449,7.8,134
tt0772450,7.6,132
tt0772457,8.7,7032
tt0772467,7.5,1471
tt0772479,7.6,2276
tt0772481,7.5,208
tt0772482,7.6,210
tt0772483,8.2,1172
tt0772498,7.3,142
tt0772511,7.0,266
tt0772517,8.1,360
tt0772536,7.0,194
tt0772537,7.4,249
tt0772538,6.6,191
tt0772539,8.2,213
tt0772540,7.9,256
tt0772547,7.9,220
tt0772567,7.8,646
tt0772587,7.8,111
tt0772597,7.8,1724
tt0772625,8.6,3530
tt0772650,7.5,1503
tt0772686,8.0,360
tt0772737,9.8,668
tt0772769,7.1,116
tt0772792,7.9,263
tt0772795,6.1,112
tt0772796,3.3,111
tt0772888,5.2,114
tt0772892,6.1,147
tt0772906,5.4,120
tt0773065,5.6,143
tt0773248,7.7,1535
tt0773257,6.8,155
tt0773260,6.3,114
tt0773262,8.7,707530
tt0773264,3.6,6026
tt0773265,6.1,204
tt0773269,1.5,232
tt0773273,5.0,2168
tt0773288,6.8,242
tt0773306,4.0,151
tt0773307,6.6,213
tt0773309,5.7,288
tt0773313,3.8,239
tt0773318,5.1,1819
tt0773320,7.8,116
tt0773321,7.2,128
tt0773322,8.6,170
tt0773324,8.1,128
tt0773361,8.1,101
tt0773603,7.6,597
tt0773637,8.8,218
tt0773645,8.6,3343
tt0773646,8.5,3081
tt0773647,9.0,4303
tt0773648,8.4,2972
tt0773649,6.5,1274
tt0773650,8.0,2701
tt0773651,7.0,2490
tt0773652,8.5,182
tt0773653,8.4,313
tt0773736,7.5,229
tt0773739,7.3,116
tt0773747,7.2,391
tt0773768,3.8,115
tt0773771,6.9,115
tt0773815,6.2,119
tt0773855,7.5,215
tt0773919,7.4,214
tt0773937,8.1,208
tt0773975,8.5,949
tt0773982,7.4,766
tt0774023,7.3,126
tt0774024,7.5,248
tt0774025,7.6,234
tt0774030,5.5,378
tt0774065,7.5,216
tt0774095,6.0,3280
tt0774106,6.3,401
tt0774118,8.2,3746
tt0774123,6.9,333
tt0774175,7.3,134
tt0774176,7.1,127
tt0774177,7.5,136
tt0774178,6.9,120
tt0774191,8.0,182
tt0774192,7.9,169
tt0774193,7.8,179
tt0774214,6.2,220
tt0774235,8.9,3091
tt0774236,9.1,3326
tt0774237,8.6,2695
tt0774238,8.7,2699
tt0774239,8.8,4374
tt0774347,8.0,133
tt0774385,7.4,405
tt0774386,7.7,412
tt0774387,7.1,138
tt0774389,8.3,759
tt0774394,7.6,373
tt0774432,8.1,2262
tt0774435,8.0,648
tt0774437,7.2,140
tt0774502,3.2,139
tt0774754,7.0,212
tt0774755,5.8,2242
tt0774756,5.7,696
tt0774764,3.3,107
tt0774772,7.0,106
tt0774802,7.6,115
tt0774803,7.4,124
tt0774809,7.3,5565
tt0774811,8.2,309
tt0774931,7.3,184
tt0774932,6.8,120
tt0774933,7.5,146
tt0774934,7.2,135
tt0774968,6.3,522
tt0774969,6.0,507
tt0774970,8.4,575
tt0774971,8.3,552
tt0774972,8.2,553
tt0774973,8.5,557
tt0774974,8.5,562
tt0774975,7.4,512
tt0775045,4.8,110
tt0775076,6.3,400
tt0775080,5.1,359
tt0775087,9.0,211
tt0775090,4.3,991
tt0775187,9.0,105
tt0775189,8.5,280
tt0775192,7.8,108
tt0775193,7.6,115
tt0775197,7.8,113
tt0775215,8.2,318
tt0775216,8.5,388
tt0775318,8.1,139
tt0775325,9.2,6096
tt0775349,7.5,1359
tt0775362,6.5,3954
tt0775367,8.2,116
tt0775372,7.1,1532
tt0775374,7.9,1879
tt0775397,7.6,106
tt0775400,7.9,3054
tt0775403,7.4,193
tt0775405,6.5,206
tt0775407,6.6,1783
tt0775408,7.6,301
tt0775413,6.5,122
tt0775417,6.9,1089
tt0775421,6.8,116
tt0775423,8.6,119
tt0775425,6.2,3149
tt0775427,7.6,149
tt0775431,8.2,6139
tt0775432,6.8,125
tt0775436,7.1,133
tt0775437,6.9,219
tt0775438,7.1,1108
tt0775440,4.4,27566
tt0775452,8.3,115
tt0775461,5.3,108
tt0775470,8.2,386
tt0775471,6.9,120
tt0775479,8.8,103
tt0775480,5.1,1846
tt0775486,7.1,105
tt0775488,5.4,2620
tt0775489,7.5,34926
tt0775496,6.7,160
tt0775514,1.5,136
tt0775529,7.1,37074
tt0775536,3.3,642
tt0775539,5.3,25506
tt0775543,6.2,1680
tt0775544,3.3,859
tt0775552,5.4,21902
tt0775555,7.9,105
tt0775558,6.7,438
tt0775564,7.7,113
tt0775566,7.3,1265
tt0775573,6.7,123
tt0775583,9.2,4999
tt0775596,7.1,296
tt0775607,8.0,163
tt0775626,7.4,264
tt0775629,7.9,197
tt0775639,8.0,372
tt0775648,7.5,197
tt0775665,8.0,131
tt0775679,8.2,117
tt0775737,7.6,239
tt0775774,8.0,257
tt0775946,7.6,1035
tt0775995,7.9,308
tt0775996,6.9,236
tt0775997,7.5,237
tt0775998,6.9,218
tt0775999,7.4,230
tt0776000,6.7,211
tt0776001,7.5,245
tt0776002,8.0,1189
tt0776009,7.1,295
tt0776013,8.3,158
tt0776014,9.0,1063
tt0776016,6.7,277
tt0776017,6.8,284
tt0776018,8.0,398
tt0776019,6.9,305
tt0776020,7.1,415
tt0776021,6.4,295
tt0776022,7.2,387
tt0776023,7.3,453
tt0776024,6.8,285
tt0776025,7.5,496
tt0776026,7.3,421
tt0776042,7.7,877
tt0776043,8.4,919
tt0776052,8.3,231
tt0776056,7.1,220
tt0776059,7.3,212
tt0776062,7.1,236
tt0776065,6.4,225
tt0776066,7.1,261
tt0776068,7.2,277
tt0776070,7.0,218
tt0776071,6.9,209
tt0776072,7.0,224
tt0776073,7.0,210
tt0776074,6.5,207
tt0776075,6.9,215
tt0776076,6.8,227
tt0776077,7.0,211
tt0776078,6.7,217
tt0776176,6.8,286
tt0776177,7.5,465
tt0776178,6.6,316
tt0776181,8.2,489
tt0776182,6.6,294
tt0776183,6.7,492
tt0776185,7.4,441
tt0776186,8.5,922
tt0776187,6.8,268
tt0776188,7.3,463
tt0776189,7.4,479
tt0776190,8.0,429
tt0776191,7.3,384
tt0776192,7.7,395
tt0776193,7.4,518
tt0776194,6.6,286
tt0776195,6.8,280
tt0776196,7.5,483
tt0776197,6.4,591
tt0776198,7.1,402
tt0776199,7.7,390
tt0776200,7.5,451
tt0776220,7.2,103
tt0776221,7.5,987
tt0776225,7.3,129
tt0776249,8.0,4806
tt0776250,8.7,357
tt0776255,7.5,360
tt0776256,7.9,975
tt0776257,8.0,1205
tt0776262,7.6,1058
tt0776283,7.4,133
tt0776295,8.0,314
tt0776298,8.4,900
tt0776336,8.0,501
tt0776368,8.3,179
tt0776469,6.4,209
tt0776476,8.0,122
tt0776477,7.6,575
tt0776480,7.9,214
tt0776500,7.7,500
tt0776501,7.8,504
tt0776502,8.1,502
tt0776503,7.8,426
tt0776504,8.2,724
tt0776505,7.8,489
tt0776506,7.7,486
tt0776507,7.7,429
tt0776508,7.6,391
tt0776509,7.7,395
tt0776510,7.8,411
tt0776511,7.9,468
tt0776512,7.6,468
tt0776513,8.8,918
tt0776514,7.9,532
tt0776515,8.2,485
tt0776516,7.8,489
tt0776517,7.6,393
tt0776518,7.7,594
tt0776519,7.9,494
tt0776520,8.3,721
tt0776521,7.7,501
tt0776522,7.4,384
tt0776523,7.8,491
tt0776524,7.8,389
tt0776525,8.2,474
tt0776526,8.2,590
tt0776527,7.5,523
tt0776528,7.1,450
tt0776529,8.0,498
tt0776530,8.1,523
tt0776531,8.0,437
tt0776532,8.0,433
tt0776533,7.8,438
tt0776534,7.4,469
tt0776535,7.7,550
tt0776536,8.0,451
tt0776537,7.7,460
tt0776538,7.9,546
tt0776593,8.6,348
tt0776594,8.6,339
tt0776617,7.1,140
tt0776619,7.7,358
tt0776639,7.9,1578
tt0776642,7.6,1489
tt0776693,7.9,851
tt0776714,7.1,122
tt0776749,8.1,114
tt0776766,7.0,441
tt0776770,5.7,238
tt0776778,6.5,132
tt0776794,7.8,1968
tt0776795,8.3,136
tt0776804,5.6,1017
tt0776814,6.7,182
tt0776862,6.9,167
tt0776866,8.2,114
tt0776935,7.7,475
tt0776936,7.4,476
